slug,outcome,analysis_outcome,label,category,category_label,family,data_frequency,panel_path,output_dir,figure_path,hybrid_excluded,cluster_var,reference_event_time,status,note,analysis_sample,n_panel_rows,n_observations,n_municipalities,n_municipalities_with_nonmissing_outcome,n_treated_municipalities,n_never_treated_municipalities,sample_year_min,sample_year_max,hybrid_municipalities_excluded,duplicate_unit_period_rows,event_time_step,analysis_period_note,event_time0_estimate,post_mean_event_1_8_ref0,post_abs_mean_event_1_8_ref0,n_pre_estimates,max_abs_pretrend_t,n_pre_p05,pretrend_label,n_post_estimates,pretrend_rank,post_abs_rank_value,why_tested,source_note,source_urls,measurement_variant,plot_path_absolute,output_dir_absolute,panel_path_absolute
inep_ind_municipal_taxa_abandono_ef,inep_ind_municipal_taxa_abandono_ef,inep_ind_municipal_taxa_abandono_ef,Municipal Taxa Abandono Ef,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_municipal_taxa_abandono_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_taxa_abandono_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_taxa_abandono_ef.parquet,84777,52118,4037,4026,2784,1242,2007,2019,1534,0,1,,-0.2159232770325616,-0.8785308634282274,0.8785308634282274,8,6.3940591500425485,7,fail,8,3,0.8785308634282274,"Education outcomes are relevant because the core BVR evidence changes recorded education composition; school flow, learning, teacher inputs, and education spending are useful placebo/mechanism screens for municipal public-service changes.","Base dos Dados INEP tables: Indicadores Educacionais, IDEB, SAEB, Sinopse/Censo Escolar, plus SICONFI education spending.",https://basedosdados.org/dataset/63f1218f-c446-4835-b746-f109a338e3a1; https://basedosdados.org/dataset/96eab476-5d30-459b-82be-f888d4d0d6b9; https://basedosdados.org/dataset/e083c9a2-1cee-4342-bedc-535cbad6f3cd; https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_taxa_abandono_ef_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_municipal_taxa_abandono_ef,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet
municipal_eja_enrollment_share,enrollment_municipal_eja_share_selected_pp,enrollment_municipal_eja_share_selected_pp,"EJA share of selected enrollment, municipal schools",adult_eja,Adult education / EJA outcomes,adult_enrollment,annual,data/clean/downstream/bdd_adult_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/adult_enrollment/municipal_eja_enrollment_share,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/municipal_eja_enrollment_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/adult_eja/annual/municipal_eja_enrollment_share.parquet,84777,56447,4037,4034,2790,1244,2007,2020,1534,0,1,,0.2975025962771948,0.8698901627023922,0.8698901627023922,8,4.408753012151662,6,fail,8,3,0.8698901627023922,"Adult education and EJA outcomes are direct mechanism screens for whether BVR-induced education-record updating or administrative outreach coincided with adult schooling demand, staffing, or EJA spending.",Base dos Dados INEP Sinopse/Censo Escolar EJA tables and SICONFI education subfunction spending.,https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942; https://basedosdados.org/dataset/5a3dec52-8740-460e-b31d-0e0347979da0,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/municipal_eja_enrollment_share_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/adult_enrollment/municipal_eja_enrollment_share,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_adult_education_bvr_panel_2000_2020.parquet
sinasc_highedu_csection_share_known_pp,sinasc_highedu_csection_share_known_pp,sinasc_highedu_csection_share_known_pp,C-section share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_csection_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_csection_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_csection_share_known_pp.parquet,84777,84582,4037,4036,2792,1244,2000,2020,1534,0,1,,1.8205515070561864,-0.8664442959486324,0.8664442959486324,8,10.569514216674248,8,fail,8,3,0.8664442959486324,"Health and birth outcomes are plausible downstream service-delivery or selection margins: BVR could shift who remains administratively connected, local political attention, or municipal health-service capacity around the rollout.","Base dos Dados health tables: SINASC, SIM, immunization, primary-care/IEPS-derived municipal health measures.",https://basedosdados.org/dataset/48ccef51-8207-40ee-af5b-134c8ac3fb8c; https://basedosdados.org/dataset/5beeec93-cbf3-43f6-9eea-9bee6a0d1683,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_csection_share_known_pp_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_csection_share_known_pp,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet
sinasc_dedicated_mean_birthweight_all,mean_birthweight_grams,mean_birthweight_grams,SINASC mean birthweight: all births,birth_health,Birth and health outcomes,sinasc_dedicated,annual,data/clean/downstream/sinasc_birthweight_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated/sinasc_dedicated_mean_birthweight_all,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated_mean_birthweight_all_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated_mean_birthweight_all.parquet,84777,84607,4037,4036,2792,1244,2000,2020,1534,0,1,,-8.247571542709906,-0.8527603180445628,0.8527603180445628,8,5.060442697062004,8,fail,8,3,0.8527603180445628,"Health and birth outcomes are plausible downstream service-delivery or selection margins: BVR could shift who remains administratively connected, local political attention, or municipal health-service capacity around the rollout.","Base dos Dados health tables: SINASC, SIM, immunization, primary-care/IEPS-derived municipal health measures.",https://basedosdados.org/dataset/48ccef51-8207-40ee-af5b-134c8ac3fb8c; https://basedosdados.org/dataset/5beeec93-cbf3-43f6-9eea-9bee6a0d1683,level/index,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated_mean_birthweight_all_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated/sinasc_dedicated_mean_birthweight_all,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/sinasc_birthweight_bvr_panel_2000_2020.parquet
sinasc_all_mean_birthweight_grams,sinasc_all_mean_birthweight_grams,sinasc_all_mean_birthweight_grams,Mean birthweight: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_mean_birthweight_grams,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_mean_birthweight_grams_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_mean_birthweight_grams.parquet,84777,84607,4037,4036,2792,1244,2000,2020,1534,0,1,,-8.247571542709904,-0.8527603180445628,0.8527603180445628,8,5.060442697062007,8,fail,8,3,0.8527603180445628,"Health and birth outcomes are plausible downstream service-delivery or selection margins: BVR could shift who remains administratively connected, local political attention, or municipal health-service capacity around the rollout.","Base dos Dados health tables: SINASC, SIM, immunization, primary-care/IEPS-derived municipal health measures.",https://basedosdados.org/dataset/48ccef51-8207-40ee-af5b-134c8ac3fb8c; https://basedosdados.org/dataset/5beeec93-cbf3-43f6-9eea-9bee6a0d1683,level/index,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_mean_birthweight_grams_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_mean_birthweight_grams,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet
imun_cobertura_total_pp,imun_cobertura_total_pp,imun_cobertura_total_pp,Total immunization coverage,birth_health,Birth and health outcomes,immunization,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/immunization/imun_cobertura_total_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_cobertura_total_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_cobertura_total_pp.parquet,84777,84548,4037,4036,2792,1244,2000,2020,1534,0,1,,0.978555578783534,-0.8379056414395385,0.8379056414395385,8,8.016678436514596,8,fail,8,3,0.8379056414395385,"Health and birth outcomes are plausible downstream service-delivery or selection margins: BVR could shift who remains administratively connected, local political attention, or municipal health-service capacity around the rollout.","Base dos Dados health tables: SINASC, SIM, immunization, primary-care/IEPS-derived municipal health measures.",https://basedosdados.org/dataset/48ccef51-8207-40ee-af5b-134c8ac3fb8c; https://basedosdados.org/dataset/5beeec93-cbf3-43f6-9eea-9bee6a0d1683,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_cobertura_total_pp_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/immunization/imun_cobertura_total_pp,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet
sinasc_all_no_prenatal_share_known_pp,sinasc_all_no_prenatal_share_known_pp,sinasc_all_no_prenatal_share_known_pp,No prenatal visits share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_no_prenatal_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_no_prenatal_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_no_prenatal_share_known_pp.parquet,84777,84607,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.0064609887958142,-0.828997872898053,0.828997872898053,8,3.2896169498243872,4,fail,8,3,0.828997872898053,"Health and birth outcomes are plausible downstream service-delivery or selection margins: BVR could shift who remains administratively connected, local political attention, or municipal health-service capacity around the rollout.","Base dos Dados health tables: SINASC, SIM, immunization, primary-care/IEPS-derived municipal health measures.",https://basedosdados.org/dataset/48ccef51-8207-40ee-af5b-134c8ac3fb8c; https://basedosdados.org/dataset/5beeec93-cbf3-43f6-9eea-9bee6a0d1683,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_no_prenatal_share_known_pp_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_no_prenatal_share_known_pp,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet
inep_ind_publica_taxa_abandono_ef,inep_ind_publica_taxa_abandono_ef,inep_ind_publica_taxa_abandono_ef,Publica Taxa Abandono Ef,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_abandono_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_abandono_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_abandono_ef.parquet,84777,52440,4037,4036,2792,1244,2007,2019,1534,0,1,,-0.2614378087466417,-0.8212639656910181,0.8212639656910181,8,8.320705093348584,8,fail,8,3,0.8212639656910181,"Education outcomes are relevant because the core BVR evidence changes recorded education composition; school flow, learning, teacher inputs, and education spending are useful placebo/mechanism screens for municipal public-service changes.","Base dos Dados INEP tables: Indicadores Educacionais, IDEB, SAEB, Sinopse/Censo Escolar, plus SICONFI education spending.",https://basedosdados.org/dataset/63f1218f-c446-4835-b746-f109a338e3a1; https://basedosdados.org/dataset/96eab476-5d30-459b-82be-f888d4d0d6b9; https://basedosdados.org/dataset/e083c9a2-1cee-4342-bedc-535cbad6f3cd; https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_abandono_ef_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_abandono_ef,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet
sinasc_lowedu_mother_35plus_share_known_pp,sinasc_lowedu_mother_35plus_share_known_pp,sinasc_lowedu_mother_35plus_share_known_pp,Mother age 35+ share: Low education proxy,birth_health,Birth and health outcomes,sinasc_lowedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_mother_35plus_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_mother_35plus_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_mother_35plus_share_known_pp.parquet,84777,84312,4037,4036,2792,1244,2000,2020,1534,0,1,,-1.0682025282186736,-0.7635819302435689,0.7635819302435689,8,5.420842265032189,7,fail,8,3,0.7635819302435689,"Health and birth outcomes are plausible downstream service-delivery or selection margins: BVR could shift who remains administratively connected, local political attention, or municipal health-service capacity around the rollout.","Base dos Dados health tables: SINASC, SIM, immunization, primary-care/IEPS-derived municipal health measures.",https://basedosdados.org/dataset/48ccef51-8207-40ee-af5b-134c8ac3fb8c; https://basedosdados.org/dataset/5beeec93-cbf3-43f6-9eea-9bee6a0d1683,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_mother_35plus_share_known_pp_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_mother_35plus_share_known_pp,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet
inep_ind_publica_taxa_aprovacao_em,inep_ind_publica_taxa_aprovacao_em,inep_ind_publica_taxa_aprovacao_em,Publica Taxa Aprovacao Em,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_aprovacao_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_aprovacao_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_aprovacao_em.parquet,84777,52275,4037,4030,2786,1244,2007,2019,1534,0,1,,-0.149918573076038,0.7265489961896807,0.7265489961896807,8,3.702193391935958,2,fail,8,3,0.7265489961896807,"Education outcomes are relevant because the core BVR evidence changes recorded education composition; school flow, learning, teacher inputs, and education spending are useful placebo/mechanism screens for municipal public-service changes.","Base dos Dados INEP tables: Indicadores Educacionais, IDEB, SAEB, Sinopse/Censo Escolar, plus SICONFI education spending.",https://basedosdados.org/dataset/63f1218f-c446-4835-b746-f109a338e3a1; https://basedosdados.org/dataset/96eab476-5d30-459b-82be-f888d4d0d6b9; https://basedosdados.org/dataset/e083c9a2-1cee-4342-bedc-535cbad6f3cd; https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_aprovacao_em_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_aprovacao_em,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet
inep_ind_publica_taxa_reprovacao_ef,inep_ind_publica_taxa_reprovacao_ef,inep_ind_publica_taxa_reprovacao_ef,Publica Taxa Reprovacao Ef,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_reprovacao_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_reprovacao_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_reprovacao_ef.parquet,84777,52440,4037,4036,2792,1244,2007,2019,1534,0,1,,0.0310990242845932,-0.7168444364122303,0.7168444364122303,8,2.2355869394986385,2,fail,8,3,0.7168444364122303,"Education outcomes are relevant because the core BVR evidence changes recorded education composition; school flow, learning, teacher inputs, and education spending are useful placebo/mechanism screens for municipal public-service changes.","Base dos Dados INEP tables: Indicadores Educacionais, IDEB, SAEB, Sinopse/Censo Escolar, plus SICONFI education spending.",https://basedosdados.org/dataset/63f1218f-c446-4835-b746-f109a338e3a1; https://basedosdados.org/dataset/96eab476-5d30-459b-82be-f888d4d0d6b9; https://basedosdados.org/dataset/e083c9a2-1cee-4342-bedc-535cbad6f3cd; https://basedosdados.org/dataset/386927a4-4ee8-4975-8ff3-beece3474942,share/rate,C:/Users/Gabriel/Projects/biometric-voting/resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_reprovacao_ef_bjs_ref0_nonhybrid.png,C:/Users/Gabriel/Projects/biometric-voting/resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_reprovacao_ef,C:/Users/Gabriel/Projects/biometric-voting/data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet
